subs,push,vdiv.f64,vmrs,str,orr.w,vadd.f64,adds,beq.w,lsrs,cmp.w,bl
mov,movw,vcvt.f64.s32,bne.n,str,strb.w,beq.n,mov,add.w,orr.w,beq.n,push
cmp,ldmia.w,vdiv.f64,vsub.f64,bl,lsrs,vsub.f64,adc.w,add.w,rsb,ble.n,movw
bne.n,movw,vcvt.f64.s32,vcmp.f64,push,ldr.w,vabs.f64,cmp,vpop,umull,cmp,movt
adds,uxth,vdiv.f64,vmrs,cmp,orr.w,vcmpe.f64,sbcs.w,pop,blx,bne.n,movw
pop,lsrs,vcvt.f64.s32,bne.n,sub,ldr,vmov.f64,mov,vadd.f64,add,vmrs,movw
subs,uxth,vdiv.f64,vcmp.f64,ldrh.w,strb,vmrs,mov,vcmpe.f64,add,bic.w,movs
mov,lsrs,vcvt.f64.s32,vmrs,ldrb.w,lsrs,bgt.n,mov,vmov.f64,ldr,orrs,ldr
cmp,mla,vadd.f64,bne.n,bgt.n,orr.w,vmov,bge.n,vmrs,vmov,vmsr,ldr
bne.n,mla,vdiv.f64,vsub.f64,ldr,strb.w,adds,adds,vsub.f64,movw,movs,uxth
adds,pop,vsub.f64,vcmp.f64,subs,ldr.w,cmp,mov,vmov.f64,movt,bx,lsrs
pop,str,vadd.f64,vmrs,str,lsrs,vcvt.f64.s32,adc.w,bmi.n,vmov.f32,vmov,uxth
subs,add.w,vsub.f64,beq.n,ldr,lsrs,vmul.f64,cmp,vsub.f64,push,vmov.f64,lsrs
mov,str,vadd.f64,vcmp.f64,str,lsrs,vdiv.f64,sbcs.w,vabs.f64,sub,bic.w,mla
cmp,bx,vsub.f64,vmrs,ldr,strb.w,vadd.f64,mov,vcmpe.f64,bic.w,cmp.w,mla
bne.n,umull,vadd.f64,bne.n,str,ldr,beq.n,mov,vmov.f64,cmp,blt.n,uxth.w
adds,subs,vsub.f64,vpop,ldr,ldr.w,vsub.f64,mov,vmrs,ble.n,movw,lsrs
pop,add.w,beq.n,vmov.f64,str,strb,vabs.f64,bge.n,ble.n,cmp.w,movt,add.w
subs,lsrs,vsub.f64,vmov.f64,ldr,strb.w,vcmpe.f64,adds,vdiv.f64,blt.n,cmp,mla
mov,orr.w,vabs.f64,bx,str,add.w,vmov.f64,mov,vadd.f64,beq.n,bgt.n,uxth
cmp,vadd.f64,vcmpe.f64,vadd.f64,str,cmp.w,vmrs,adc.w,blx,vsub.f32,movw,lsrs
bne.n,rsb,vmov.f64,vadd.f64,str,bne.n,bgt.n,cmp,add,add,movt,mla
adds,umull,vmrs,vmov.f64,bl,uxth,vmov,sbcs.w,add,pop,cmp,mov
pop,blx,bgt.n,vmov.f64,push,lsrs,adds,mov,ldr,lsrs,bgt.n,str
subs,add,vmov,vmov.f64,cmp,uxth,cmp,mov,vcmp.f64,bic.w,movw,add.w
mov,add,adds,vmov.f64,sub,lsrs,vcvt.f64.s32,mov,push,bic.w,movt,orr.w
cmp,ldr,adds,blx,ldrh.w,mla,vmul.f64,bge.n,vpush,vsub.f32,cmp,str
bne.n,push,vmov,add,ldrb.w,mov.w,vdiv.f64,adds,ldr,vmov.f32,bgt.w,mov
adds,vpush,adds,add,bgt.n,mla,vadd.f64,mov,vmov.f64,blx,movw,pop
pop,vmov.f64,vmov,ldr,ldr,ldr.w,beq.n,adc.w,vmrs,add,movt,bl
subs,sub,adds,push,subs,lsrs,vsub.f64,cmp,add,add,cmp,orrs.w
mov,add,vmov,vpush,str,uxth,vabs.f64,sbcs.w,bls.n,ldr,bgt.w,it
cmp,bl,adds,sub,ldr,add.w,vcmpe.f64,mov,vmov.f64,vmov,movw,push
bne.n,vmrs,vcvt.f64.s32,vmov.f64,str,mla,vmov.f64,mov,vpop,movw,movt,moveq.w
adds,bic.w,vmov,vmov.f64,ldr,lsrs,vmrs,mov,ldmia.w,movt,cmp,b.n
pop,str,adds,blx,str,uxth,bgt.n,bge.n,b.w,vmov.f32,ble.w,mov.w
subs,bic.w,vmov,add,ldr,mov.w,vmov,adds,vmov,push,vmov.f64,add.w
mov,vmsr,mov,add,str,mov.w,adds,mov,push,sub,add,movs.w
cmp,movs,vmov,ldr,ldr,mla,cmp,adc.w,vpush,bic.w,add,beq.w
bne.n,bx,adds,vmov,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,cmp,bl,mov.w
adds,movs,adds,and.w,str,mov,vmul.f64,sbcs.w,subw,ble.n,ldr,movs.w
pop,bl,vmov,bx,str,add.w,vdiv.f64,mov,cmp.w,cmp.w,vldr,it
subs,cmp.w,cmp,vmov.f64,bl,orr.w,vadd.f64,mov,mov,blt.n,stmdb,addne
mov,beq.n,vdiv.f64,mov,push,ldr,beq.n,mov,blt.w,beq.n,vpush,movs.w
cmp,ble.n,vcvt.f64.s32,bl,cmp,strb,vsub.f64,bge.n,movw,vsub.f32,add,it
bne.n,cmp,vdiv.f64,vmov,sub,lsrs,vabs.f64,adds,movt,add,vldr,addne
adds,bne.n,vcvt.f64.s32,push,ldrh.w,orr.w,vcmpe.f64,mov,cmp,pop,vmul.f64,add.w
pop,vmrs,vdiv.f64,movs,ldrb.w,strb.w,vmov.f64,adc.w,it,vsub.f32,ldr,rsb
subs,bic.w,vcvt.f64.s32,movt,bgt.n,ldr.w,vmrs,cmp,bgt.w,vmul.f32,ldr,lsl.w
mov,orrs,vdiv.f64,bic.w,ldr,mov,bgt.n,sbcs.w,movgt,vmov.f32,movw,lsr.w
cmp,vmsr,vcvt.f64.s32,ubfx,subs,lsrs,vmov,mov,ldr.w,blx,add,lsl.w
bne.n,movs,vdiv.f64,orrs,str,orr.w,adds,mov,add,add,vldr,orr.w
adds,bx,vcvt.f64.s32,lsrs,ldr,strb.w,cmp,mov,vldr,add,add,lsr.w
pop,vmov,vdiv.f64,lsls,str,lsrs,vcvt.f64.s32,bge.n,vsub.f64,ldr,vldr,add
subs,movw,vcvt.f64.s32,orrs.w,ldr,ldr.w,vmul.f64,adds,vcmpe.f64,vmov,vmov,b.n
mov,movt,vdiv.f64,it,str,orr.w,vdiv.f64,mov,vmrs,movw,movt,cmp.w
cmp,bic.w,vcvt.f64.s32,bne.n,ldr,ldr,vadd.f64,adc.w,it,movt,ldr.w,bcc.n
bne.n,mov,vadd.f64,cbnz,str,strb,beq.n,cmp,bmi.n,vmov.f32,sub,cmp.w
adds,cmp,vdiv.f64,cmp,ldr,lsrs,vsub.f64,sbcs.w,vmovmi.f64,push,add,bcc.n
pop,ble.n,vsub.f64,it,str,orr.w,vabs.f64,mov,ldr.w,sub,add.w,lsrs
subs,movw,vadd.f64,bne.n,str,strb.w,vcmpe.f64,mov,add,bic.w,add,movs.w
mov,movt,vsub.f64,rsbsne,str,ldr.w,vmov.f64,mov,vldr,cmp,vstr,mov.w
cmp,cmp,vadd.f64,it,bl,lsrs,vmrs,bge.n,vcmpe.f64,ble.n,mov,add.w
bne.n,bgt.n,vsub.f64,movcc,push,lsrs,bgt.n,adds,vmrs,cmp.w,mov,mov.w
adds,movw,vadd.f64,b.n,cmp,lsrs,vmov,mov,ble.w,blt.n,vmul.f64,cmn.w
pop,movt,vsub.f64,pop,sub,strb.w,adds,adc.w,ubfx,beq.n,vsub.f64,bcs.w
subs,cmp,beq.n,bx,ldrh.w,ldr,cmp,cmp,asrs,vsub.f32,vsub.f64,cmp.w
mov,ble.n,vsub.f64,vmov.f64,ldrb.w,ldr.w,vcvt.f64.s32,sbcs.w,orr.w,add,vmov,it
cmp,movw,vabs.f64,mov,bgt.n,strb,vmul.f64,mov,subw,pop,vsub.f64,adcs.w
bne.n,movt,vcmpe.f64,bl,ldr,strb.w,vdiv.f64,mov,orr.w,subs,ubfx,adceq.w
adds,cmp,vmov.f64,vmov,subs,add.w,vadd.f64,mov,adds,vdiv.f32,sub.w,orr.w
pop,bgt.w,vmrs,push,str,cmp.w,beq.n,bge.n,ldr.w,bne.n,smull,pop
subs,movw,bgt.n,movs,ldr,bne.n,vsub.f64,adds,vmov,vadd.f32,asrs,subs
mov,movt,vmov,movt,str,uxth,vabs.f64,mov,add,add,rsb,vmov
cmp,cmp,adds,bic.w,ldr,lsrs,vcmpe.f64,adc.w,vldr,eors,bic.w,strd
bne.n,bgt.w,adds,ubfx,str,uxth,vmov.f64,cmp,vcmpe.f64,movw,add.w,vadd.f64
adds,movw,vmov,orrs,ldr,lsrs,vmrs,sbcs.w,vmrs,lsrs,add.w,bne.n
pop,movt,adds,lsrs,str,mla,bgt.n,mov,bgt.w,movt,sub.w,bl
subs,cmp,vmov,lsls,ldr,mov.w,vmov,mov,ldr.w,rsb,vmov,push
mov,bgt.w,adds,orrs.w,str,mla,adds,mov,vmov.f64,eor.w,vldmia,movw
cmp,movw,vmov,it,str,ldr.w,cmp,bge.n,ldr.w,mvns,vmul.f64,movt
bne.n,movt,adds,bne.n,str,lsrs,vcvt.f64.s32,adds,add,add.w,vmul.f64,movw
adds,cmp,vcvt.f64.s32,cbnz,bl,uxth,vmul.f64,mov,vldr,rsb,vstmia,movw
pop,ble.w,vmov,cmp,push,add.w,vdiv.f64,adc.w,add,adds,cmp,movs
subs,vmov.f64,adds,it,cmp,mla,vadd.f64,cmp,ldr.w,sub.w,vmul.f64,ldr
mov,add,vmov,bne.n,sub,lsrs,beq.n,sbcs.w,vadd.f64,umull,bne.n,ldr
cmp,add,mov,rsbsne,ldrh.w,uxth,vsub.f64,mov,add.w,vmul.f32,vldmia,uxth
bne.n,bl,vmov,it,ldrb.w,mov.w,vabs.f64,mov,vmov,umull,vmul.f64,lsrs
adds,ldr,adds,movcc,bgt.n,mov.w,vcmpe.f64,mov,add,lsrs,vmul.f64,uxth
pop,vldr,adds,b.n,ldr,mla,vmov.f64,bge.n,vmov,lsls,vstmia,lsrs
subs,stmdb,vmov,pop,subs,mov.w,vmrs,adds,ldr.w,orr.w,cmp,mla
mov,vpush,cmp,bx,str,mov,bgt.n,mov,vcvt.f64.s32,mov.w,vmul.f64,mla
cmp,add,vdiv.f64,vabs.f64,ldr,add.w,vmov,adc.w,add,mov.w,bne.n,uxth.w
bne.n,vldr,vcvt.f64.s32,cmp,str,orr.w,adds,cmp,vldr,orr.w,vldmia,lsrs
adds,vmul.f64,vdiv.f64,ble.w,ldr,ldr,cmp,sbcs.w,ldr.w,vsub.f32,vmul.f64,add.w
pop,ldr,vcvt.f64.s32,beq.n,str,strb,vcvt.f64.s32,mov,add,vdiv.f32,vmul.f64,mla
subs,ldr,vdiv.f64,cmp,ldr,lsrs,vmul.f64,mov,vldr,vdiv.f32,vstmia,uxth
mov,movw,vcvt.f64.s32,beq.n,str,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,cmp,lsrs
cmp,add,vdiv.f64,vldr,ldr,strb.w,vadd.f64,bge.n,vstr,vadd.f32,vmul.f64,mla
bne.n,vldr,vcvt.f64.s32,vldr,str,ldr.w,beq.n,adds,add,blx,bne.n,mov
adds,add,vdiv.f64,b.n,str,mov,vsub.f64,mov,vldr,add,vldmia,str
pop,vldr,vcvt.f64.s32,vmov.f64,str,lsrs,vabs.f64,adc.w,ldr.w,add,vmul.f64,add.w
subs,vmov,vdiv.f64,vmov.f64,bl,orr.w,vcmpe.f64,cmp,vmov.f64,ldr,vmul.f64,orr.w
mov,movt,vcvt.f64.s32,add,push,strb.w,vmov.f64,sbcs.w,vstr,vmov,vstmia,str
cmp,ldr.w,vdiv.f64,vpop,cmp,lsrs,vmrs,mov,vldr,movw,cmp,mov
bne.n,sub,vcvt.f64.s32,pop,sub,ldr.w,bgt.n,mov,add,movt,vmul.f64,pop
adds,add,vadd.f64,vmov.f64,ldrh.w,orr.w,vmov,mov,vldr,vmov.f32,bne.n,bl
pop,add.w,vdiv.f64,vmov.f64,ldrb.w,ldr,adds,bge.n,ldr.w,push,vldmia,orrs.w
subs,add,vsub.f64,vadd.f64,bgt.n,strb,cmp,adds,ldr.w,sub,vmul.f64,it
mov,vstr,vadd.f64,vadd.f64,ldr,lsrs,vcvt.f64.s32,mov,add,bic.w,vmul.f64,push
cmp,mov,vsub.f64,vadd.f64,subs,orr.w,vmul.f64,adc.w,vldr,cmp,vstmia,moveq.w
bne.n,mov,vadd.f64,vadd.f64,str,strb.w,vdiv.f64,cmp,add,ble.n,cmp,b.n
adds,vmul.f64,vsub.f64,bl,ldr,ldr.w,vadd.f64,sbcs.w,addw,cmp.w,vmul.f64,mov.w
pop,vsub.f64,vadd.f64,vabs.f64,str,lsrs,beq.n,mov,ubfx,blt.n,bne.n,add.w
subs,vsub.f64,vsub.f64,vabs.f64,ldr,lsrs,vsub.f64,mov,sub.w,beq.n,vldmia,movs.w
mov,vmov,beq.n,vcmpe.f64,str,lsrs,vabs.f64,mov,add.w,vsub.f32,vmul.f64,beq.w
cmp,vsub.f64,vsub.f64,vmrs,ldr,strb.w,vcmpe.f64,bge.n,vldr,add,vmul.f64,mov.w
bne.n,ubfx,vabs.f64,bpl.n,str,ldr,vmov.f64,adds,vmla.f64,pop,vstmia,movs.w
adds,sub.w,vcmpe.f64,vdiv.f64,ldr,ldr.w,vmrs,mov,add.w,vadd.f32,cmp,it
pop,smull,vmov.f64,vmov.f64,str,strb,bgt.n,adc.w,vmov,vmul.f32,vmul.f64,addne
subs,asrs,vmrs,vmov.f64,str,strb.w,vmov,cmp,vldr,vadd.f32,bne.n,movs.w
mov,rsb,bgt.n,vmov.f64,str,add.w,adds,sbcs.w,vldr,bl,ldr,it
cmp,bic.w,vmov,vmla.f64,bl,cmp.w,cmp,mov,vmov,movw,add.w,addne
bne.n,add.w,adds,vmla.f64,push,bne.n,vcvt.f64.s32,mov,vcvt.f64.s32,movt,mov,add.w
adds,add.w,adds,vmls.f64,cmp,uxth,vmul.f64,mov,vcmpe.f64,push,vldr,rsb
pop,sub.w,vmov,vdiv.f64,sub,lsrs,vdiv.f64,bge.n,vmrs,movw,add,lsl.w
subs,vmov,adds,vdiv.f64,ldrh.w,uxth,vadd.f64,adds,ubfx,ldmia.w,vldr,lsr.w
mov,vldmia,vmov,b.n,ldrb.w,lsrs,beq.n,mov,sub.w,movw,vldr,lsl.w
cmp,vmul.f64,adds,vcmp.f64,bgt.n,mla,vsub.f64,adc.w,vmov,uxth,vadd.f64,orr.w
bne.n,vmul.f64,vmov,vmrs,ldr,mov.w,vabs.f64,cmp,add.w,lsrs,vsub.f64,lsr.w
adds,vstmia,adds,bne.n,subs,mla,vcmpe.f64,sbcs.w,add.w,uxth,vsub.f64,add
pop,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,mov,vldr,lsrs,vstmia,b.n
subs,vmul.f64,vmov,vmrs,ldr,lsrs,vmrs,mov,vstr,mla,cmp,cmp.w
mov,bne.n,adds,beq.n,str,uxth,bgt.n,mov,vcvt.f64.s32,mla,vadd.f64,bcc.n
cmp,vldmia,vmov,vcmp.f64,ldr,add.w,vmov,bge.n,vldr,pop,bne.n,cmp.w
bne.n,vmul.f64,mov,vmrs,str,mla,adds,adds,vldr,str,vldr,bcc.n
adds,vmul.f64,vmov,bne.n,ldr,lsrs,cmp,mov,vldr,add.w,vadd.f64,lsrs
pop,vstmia,adds,vsub.f64,str,uxth,vcvt.f64.s32,adc.w,vmla.f64,str,vsub.f64,movs.w
subs,cmp,adds,vcmp.f64,ldr,mov.w,vmul.f64,cmp,vldr,bx,vsub.f64,mov.w
mov,vmul.f64,vmov,vmrs,str,mov.w,vdiv.f64,sbcs.w,vmov.f64,vmov.f32,vstmia,add.w
cmp,bne.n,cmp,ite,str,mla,vadd.f64,mov,vmov.f64,vadd.f32,cmp,mov.w
bne.n,vldmia,vdiv.f64,movne,str,mov.w,beq.n,mov,vmla.f64,vdiv.f32,vadd.f64,cmn.w
adds,vmul.f64,vcvt.f64.s32,cmp,bl,mov,vsub.f64,mov,vmul.f64,mul.w,bne.n,bcs.w
pop,vmul.f64,vdiv.f64,bne.w,push,add.w,vabs.f64,bge.n,vmul.f64,bl,vldr,cmp.w
subs,vstmia,vcvt.f64.s32,vcmp.f64,cmp,orr.w,vcmpe.f64,adds,vsub.f64,movw,vadd.f64,it
mov,cmp,vdiv.f64,vmrs,sub,ldr,vmov.f64,mov,vmul.f64,movt,vsub.f64,adcs.w
cmp,vmul.f64,vcvt.f64.s32,bne.w,ldrh.w,strb,vmrs,adc.w,vmla.f64,push,vsub.f64,adceq.w
bne.n,bne.n,vdiv.f64,vsub.f64,ldrb.w,lsrs,bgt.n,cmp,vmul.f64,movw,vstmia,orr.w
adds,vldmia,vcvt.f64.s32,vcmp.f64,bgt.n,orr.w,vmov,sbcs.w,it,ldmia.w,cmp,pop
pop,vmul.f64,vdiv.f64,vmrs,ldr,strb.w,adds,mov,vmla.f64,movw,vadd.f64,subs
subs,vmul.f64,vcvt.f64.s32,bne.n,subs,ldr.w,cmp,mov,vaddmi.f64,uxth,bne.n,vmov
mov,vstmia,vdiv.f64,vcmp.f64,str,mov,vcvt.f64.s32,mov,vmul.f64,lsrs,add,strd
cmp,cmp,vcvt.f64.s32,vmrs,ldr,lsrs,vmul.f64,bge.n,bmi.n,uxth,vldr,vadd.f64
bne.n,vmul.f64,vdiv.f64,bne.n,str,orr.w,vdiv.f64,adds,vmov.f64,lsrs,mov,bne.n
adds,bne.n,vcvt.f64.s32,vsub.f64,ldr,strb.w,vadd.f64,mov,vcmpe.f64,mla,vldmdb,bl
pop,vldmia,vadd.f64,vcmp.f64,str,lsrs,beq.n,adc.w,vmrs,mla,cmp,push
subs,vmul.f64,vdiv.f64,vmrs,ldr,ldr.w,vsub.f64,cmp,it,pop,vadd.f64,movw
mov,vmul.f64,vsub.f64,bne.n,str,orr.w,vabs.f64,sbcs.w,vnegmi.f64,str,bne.n,movt
cmp,vstmia,vadd.f64,vcmp.f64,ldr,ldr,vcmpe.f64,mov,bmi.n,add.w,vldmdb,movw
bne.n,cmp,vsub.f64,vmrs,str,strb,vmov.f64,mov,vcmpe.f64,str,cmp,movw
adds,vmul.f64,vadd.f64,bne.n,str,lsrs,vmrs,mov,vmrs,bx,vadd.f64,movs
pop,bne.n,vsub.f64,vsub.f64,str,orr.w,bgt.n,bge.n,ite,eor.w,bne.n,ldr
subs,vldmia,vadd.f64,vcmp.f64,bl,strb.w,vmov,adds,vsubgt.f64,bl,vldmdb,ldr
mov,vmul.f64,vsub.f64,vmrs,push,ldr.w,adds,mov,vcmpe.f64,movw,cmp,uxth
cmp,vmul.f64,beq.n,beq.n,cmp,lsrs,cmp,adc.w,vaddle.f64,movt,vadd.f64,lsrs
bne.n,vstmia,vsub.f64,vcmp.f64,sub,lsrs,vcvt.f64.s32,cmp,vmrs,push,bne.n,uxth
adds,cmp,vabs.f64,vmrs,ldrh.w,lsrs,vmul.f64,sbcs.w,vadd.f64,movw,vldmdb,lsrs
pop,vmul.f64,vcmpe.f64,it,ldrb.w,strb.w,vdiv.f64,mov,it,ldmia.w,cmp,mla
subs,bne.n,vmov.f64,bne.n,bgt.n,ldr,vadd.f64,mov,bmi.n,movw,vadd.f64,mla
mov,ldr,vmrs,vmov.f64,ldr,ldr.w,beq.n,mov,vmovmi.f64,uxth,bne.n,uxth.w
cmp,add.w,bgt.n,vmoveq.f64,subs,strb,vsub.f64,bge.n,vcmpe.f64,lsrs,vldmdb,lsrs
bne.n,mov,vmov,bx,str,strb.w,vabs.f64,adds,vmrs,uxth,cmp,add.w
adds,vldr,adds,vmov.f64,ldr,add.w,vcmpe.f64,mov,it,lsrs,vadd.f64,mla
pop,add,adds,vmov.f64,str,cmp.w,vmov.f64,adc.w,bmi.n,mla,bne.n,uxth
subs,vldr,vmov,vmov.f64,ldr,bne.n,vmrs,cmp,vmovmi.f64,mla,vldmdb,lsrs
mov,vldr,adds,vmov.f64,str,uxth,bgt.n,sbcs.w,vcmpe.f64,pop,cmp,mla
cmp,vadd.f64,vmov,vmov.f64,ldr,lsrs,vmov,mov,ldr,str,vadd.f64,mov
bne.n,vsub.f64,adds,vmov.f64,str,uxth,adds,mov,add,add.w,bne.n,str
adds,vsub.f64,vmov,bl,ldr,lsrs,cmp,mov,vldr,str,vldr,add.w
pop,vstmia,adds,vmov.f64,str,mla,vcvt.f64.s32,bge.n,ldr,bx,vsub.f64,orr.w
subs,cmp,vcvt.f64.s32,vpush,str,mov.w,vmul.f64,adds,vmrs,vmul.f32,vldr,str
mov,vadd.f64,vmov,vmul.f64,str,mla,vdiv.f64,mov,it,add,vmov,mov
cmp,bne.n,adds,vmul.f64,bl,ldr.w,vadd.f64,adc.w,vsubgt.f64,bl,ldr,pop
bne.n,vldr,vmov,vmul.f64,push,lsrs,beq.n,cmp,add,movw,movw,bl
adds,vadd.f64,mov,vmul.f64,cmp,uxth,vsub.f64,sbcs.w,vldr,movt,movt,orrs.w
pop,vsub.f64,vmov,vsub.f64,sub,add.w,vabs.f64,mov,it,push,ldr,it
subs,vsub.f64,adds,vcmp.f64,ldrh.w,mla,vcmpe.f64,mov,vadd.f64,movw,add,push
mov,vstmia,adds,vadd.f64,ldrb.w,lsrs,vmov.f64,mov,vldrle,ldmia.w,vldr,moveq.w
cmp,cmp,vmov,vmrs,bgt.n,uxth,vmrs,bge.n,vadd.f64,movw,add,b.n
bne.n,vadd.f64,cmp,bne.n,ldr,mov.w,bgt.n,adds,vadd.f64,uxth,mov,mov.w
adds,bne.n,vdiv.f64,vcmp.f64,subs,mov.w,vmov,mov,vadd.f64,lsrs,vadd.f64,add.w
pop,vldr,vcvt.f64.s32,vmrs,str,mla,adds,adc.w,vmla.f64,uxth,vldr,movs.w
subs,vadd.f64,vdiv.f64,beq.n,ldr,mov.w,cmp,cmp,vadd.f64,lsrs,vadd.f64,beq.w
mov,vsub.f64,vcvt.f64.s32,vsub.f64,str,mov,vcvt.f64.s32,sbcs.w,vadd.f64,mla,vldr,mov.w
cmp,vsub.f64,vdiv.f64,vcmp.f64,ldr,add.w,vmul.f64,mov,vsub.f64,mla,ubfx,movs.w
bne.n,vstmia,vcvt.f64.s32,vmrs,str,orr.w,vdiv.f64,mov,vadd.f64,pop,sub.w,it
adds,cmp,vdiv.f64,bne.w,ldr,ldr,vadd.f64,mov,vadd.f64,str,smull,addne
pop,vadd.f64,vcvt.f64.s32,vcmp.f64,str,strb,beq.n,bge.n,vcmp.f64,add.w,asrs,movs.w
subs,bne.n,vdiv.f64,vmrs,ldr,lsrs,vsub.f64,adds,vmrs,str,ldrd,it
mov,add,vcvt.f64.s32,bne.w,str,orr.w,vabs.f64,mov,beq.w,bx,vadd.f64,addne
cmp,vldr,vdiv.f64,vsub.f64,str,strb.w,vcmpe.f64,adc.w,add.w,vadd.f32,rsb,add.w
bne.n,mov,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,cmp,add.w,umull,bic.w,rsb
adds,vldmdb,vdiv.f64,vmrs,bl,mov,vmrs,sbcs.w,vpop,subs,add.w,lsl.w
pop,cmp,vcvt.f64.s32,bne.w,push,lsrs,bgt.n,mov,pop,add.w,add.w,lsr.w
subs,vadd.f64,vadd.f64,vcmp.f64,cmp,orr.w,bx,mov,vadd.f64,lsrs,sub.w,lsl.w
mov,bne.n,vdiv.f64,vmrs,sub,strb.w,ldrd,mov,vcmpe.f64,orr.w,vmov,orr.w
cmp,vldmdb,vsub.f64,bne.w,ldrh.w,lsrs,ldrb.w,bge.n,vmov.f64,rsb,vadd.f64,lsr.w
bne.n,cmp,vadd.f64,movs,ldrb.w,ldr.w,adds,adds,vmrs,umull,vldr,add
adds,vadd.f64,vsub.f64,vsub.f64,bgt.n,orr.w,adc.w,mov,vsub.f64,blx,vsub.f64,b.n
pop,bne.n,vadd.f64,vcmp.f64,ldr,ldr,strd,adc.w,vmov.f64,add,vadd.f64,cmp.w
subs,vldmdb,vsub.f64,vmrs,subs,strb,cmp,cmp,bmi.n,add,vldr,bcc.n
mov,cmp,vadd.f64,vcmp.f64,str,lsrs,beq.n,sbcs.w,vsub.f64,ldr,vsub.f64,cmp.w
cmp,vadd.f64,vsub.f64,ite,ldr,orr.w,orrs.w,mov,vabs.f64,vmov,vadd.f64,bcc.n
bne.n,bne.n,beq.n,movne,str,strb.w,beq.n,mov,vcmpe.f64,movw,vadd.f64,cmp.w
adds,vldmdb,vsub.f64,vmrs,ldr,ldr.w,cmp,mov,vmov.f64,movt,vadd.f64,it
pop,cmp,vabs.f64,bne.w,str,lsrs,it,bge.n,vmrs,vmov.f32,vadd.f64,adcs.w
subs,vadd.f64,vcmpe.f64,cmp,ldr,lsrs,cmpeq,adds,ble.n,push,vsub.f64,adceq.w
mov,bne.n,vmov.f64,bne.w,str,lsrs,bcc.n,mov,vdiv.f64,sub,vsub.f64,orr.w
cmp,vldmdb,vmrs,vsub.f64,ldr,strb.w,mov,adc.w,vadd.f64,bic.w,vadd.f64,pop
bne.n,cmp,bgt.n,vcmp.f64,str,ldr,blx,cmp,blx,cmp,vsub.f64,subs
adds,vadd.f64,vmov,vmrs,str,ldr.w,vmov.f64,sbcs.w,add,ble.n,vldmia,vmov
pop,bne.n,adds,vcmp.f64,str,strb,movs,mov,add,cmp.w,vmul.f64,strd
subs,vldmdb,adds,ite,bl,strb.w,vldr,mov,ldr,blt.n,vmul.f64,vadd.f64
mov,cmp,vmov,movne,push,add.w,vmov.f64,mov,vcmp.f64,beq.n,vstmia,bne.n
cmp,vadd.f64,adds,vmrs,cmp,cmp.w,vmov.f64,bge.n,push,vsub.f32,cmp,bl
bne.n,bne.n,vmov,bne.n,sub,bne.n,vmov.f64,adds,vpush,add,vmul.f64,push
adds,vldr,adds,cmp,ldrh.w,uxth,b.n,mov,ldr,pop,bne.n,movw
pop,vsub.f64,vmov,bne.n,ldrb.w,lsrs,vsub.f64,adc.w,vmov.f64,lsrs,vldmia,movt
subs,vldr,adds,cmp,bgt.n,uxth,vabs.f64,cmp,vmrs,bic.w,vmul.f64,movw
mov,vmov,vcvt.f64.s32,bne.n,ldr,lsrs,vcmpe.f64,sbcs.w,add,bic.w,vmul.f64,movw
cmp,ldr,vmov,vsub.f64,subs,mla,vmov.f64,mov,bls.n,vsub.f32,vstmia,movs
bne.n,movw,adds,vcmp.f64,str,mov.w,vmrs,mov,vmov.f64,vmov.f32,cmp,ldr
adds,movt,vmov,vmrs,ldr,mla,bgt.n,mov,vpop,blx,vmul.f64,ldr
pop,ldr,mov,bne.n,str,ldr.w,vmov,bge.n,ldmia.w,add,bne.n,uxth
subs,add,vmov,vcmp.f64,ldr,lsrs,adds,adds,b.w,add,vldmia,lsrs
mov,vldr,adds,vmrs,str,uxth,cmp,mov,vmov,ldr,vmul.f64,uxth
cmp,add,adds,bne.n,ldr,add.w,vcvt.f64.s32,adc.w,push,vmov,vmul.f64,lsrs
bne.n,mov,vmov,vsub.f64,str,mla,vmul.f64,cmp,vpush,movw,vstmia,mla
adds,vadd.f64,cmp,vcmp.f64,ldr,lsrs,vdiv.f64,sbcs.w,vmov.f64,movt,cmp,mla
pop,vldr,vdiv.f64,vmrs,str,uxth,vadd.f64,mov,subw,vmov.f32,vmul.f64,uxth.w
subs,vadd.f64,vcvt.f64.s32,bne.n,str,mov.w,beq.n,mov,cmp.w,push,bne.n,lsrs
mov,vldr,vdiv.f64,vcmp.f64,str,mov.w,vsub.f64,mov,mov,sub,vldmia,add.w
cmp,ubfx,vcvt.f64.s32,vmrs,bl,mla,vabs.f64,bge.n,blt.w,bic.w,vmul.f64,mla
bne.n,sub.w,vdiv.f64,bne.n,push,mov.w,vcmpe.f64,adds,movw,cmp,vmul.f64,uxth
adds,smull,vcvt.f64.s32,vsub.f64,cmp,mov,vmov.f64,mov,movt,ble.n,vstmia,lsrs
pop,asrs,vdiv.f64,vcmp.f64,sub,add.w,vmrs,adc.w,cmp,cmp.w,cmp,mla
